1,0,2,7,29,1,5,9,12,4,46,36
1,0,6,8,27,1,5,9,49,4,46,33
1,0,1,5,25,1,5,9,52,4,50,32
1,0,0,1,25,1,5,7,56,2,51,53
1,0,7,2,29,1,5,9,6,3,41,36
1,0,2,9,27,1,5,7,46,2,32,34
1,0,7,8,26,1,5,9,3,3,51,30
1,0,0,4,26,1,5,8,36,1,40,35
1,0,4,8,28,1,5,8,59,3,39,30
1,0,5,4,25,1,5,8,18,5,46,32
1,0,1,9,27,1,5,13,23,3,46,49
1,0,7,1,29,1,5,13,7,2,47,30
1,0,2,9,29,1,5,13,33,5,50,51
1,0,2,10,25,1,5,13,11,1,38,50
1,0,5,2,26,1,5,13,21,4,38,47
1,0,6,8,26,1,5,12,52,3,48,45
1,0,5,1,28,1,5,12,28,1,48,36
1,0,0,2,28,1,5,12,5,3,54,37
1,0,2,8,26,1,5,12,26,3,50,30
1,0,5,6,28,1,5,12,23,5,51,53
1,0,7,10,28,1,3,18,50,1,24,35
1,0,0,6,25,1,3,18,18,4,36,30
1,0,5,7,28,1,3,19,39,5,32,36
1,0,6,4,28,1,3,18,38,3,37,27
1,0,4,6,26,1,3,18,0,2,39,39
1,0,1,0,27,1,3,18,22,3,21,21
1,0,3,8,28,1,3,17,20,2,32,26
1,0,3,8,25,1,3,19,27,1,32,26
1,0,1,5,28,1,3,19,36,4,22,23
1,0,2,10,25,1,3,18,50,5,32,25
1,0,5,7,29,1,3,17,10,2,25,24
1,0,3,1,26,1,3,17,58,5,34,26
1,0,6,2,28,1,3,17,15,5,20,20
1,0,6,8,26,1,3,18,51,3,28,18
1,0,1,3,29,1,3,17,42,1,38,39
1,0,0,3,25,1,3,17,20,1,16,23
1,0,1,5,29,1,3,19,16,1,22,37
1,0,6,6,28,1,3,18,14,2,26,20
1,0,5,7,28,1,3,18,57,2,20,26
1,0,2,2,25,1,3,17,45,3,26,21
1,0,4,1,28,1,3,9,33,3,32,23
1,0,6,10,26,1,3,9,41,1,23,34
1,0,4,6,27,1,3,7,26,2,29,23
1,0,5,8,29,1,3,7,19,2,30,33
1,0,6,6,29,1,3,7,42,2,16,39
1,0,4,5,27,1,3,9,32,5,38,16
1,0,6,4,25,1,3,8,37,2,17,20
1,0,7,3,25,1,3,8,28,5,28,34
1,0,0,4,28,1,3,8,56,5,22,35
1,0,5,8,25,1,3,8,14,5,19,31
1,0,7,1,28,1,3,8,13,4,35,37
1,0,0,7,29,1,3,7,31,5,37,38
1,0,7,8,28,1,3,8,43,4,21,24
1,0,2,3,26,1,3,8,6,5,37,23
1,0,6,3,27,1,3,8,58,2,35,17
1,0,4,0,27,1,3,7,48,3,17,28
1,0,7,0,29,1,3,7,30,1,26,29
1,0,7,2,29,1,3,7,29,2,17,24
1,0,1,3,29,1,3,8,55,2,30,23
1,0,4,4,29,1,3,7,35,1,26,37
1,0,7,7,28,1,3,13,38,4,28,31
1,0,7,2,28,1,3,12,44,2,31,37
1,0,1,1,28,1,3,13,15,1,28,28
1,0,0,5,25,1,3,13,20,5,32,31
1,0,4,10,29,1,3,13,36,1,26,37
1,0,6,1,26,1,3,12,43,3,29,30
1,0,2,1,25,1,3,12,23,5,29,36
1,0,3,9,29,1,3,13,24,5,38,23
1,0,7,6,28,1,3,13,12,4,17,32
1,0,2,6,25,1,3,13,38,1,23,16
1,0,4,5,27,1,4,18,0,5,33,49
1,0,2,2,29,1,4,18,46,3,30,23
1,0,5,1,28,1,4,18,14,1,29,52
1,0,6,6,26,1,4,17,52,5,30,37
1,0,3,10,29,1,4,18,33,4,47,20
1,0,5,7,25,1,4,18,29,4,34,20
1,0,3,4,25,1,4,19,34,1,30,46
1,0,7,10,28,1,4,19,3,2,35,44
1,0,0,0,29,1,4,17,55,5,29,25
1,0,7,7,28,1,4,17,16,5,31,54
1,0,1,8,26,1,4,19,47,1,50,30
1,0,4,10,28,1,4,18,3,2,49,51
1,0,0,7,25,1,4,17,14,1,25,28
1,0,6,10,26,1,4,18,48,2,21,21
1,0,2,7,28,1,4,18,4,2,29,28
1,0,1,3,26,1,4,17,7,5,41,44
1,0,4,2,25,1,4,17,19,5,47,29
1,0,4,2,28,1,4,17,3,4,22,48
1,0,1,2,28,1,4,18,44,2,54,36
1,0,0,0,27,1,4,19,14,3,54,52
1,0,4,8,29,1,4,9,36,3,35,38
1,0,6,6,25,1,4,9,26,1,43,27
1,0,0,1,26,1,4,9,12,3,48,25
1,0,3,2,29,1,4,9,20,3,43,51
1,0,0,7,26,1,4,8,4,1,31,49
1,0,3,8,29,1,4,7,6,4,23,53
1,0,7,7,26,1,4,7,22,3,42,33
1,0,2,5,28,1,4,8,30,1,33,33
1,0,6,4,25,1,4,9,11,5,21,33
1,0,1,9,27,1,4,7,57,3,43,27
1,0,6,4,26,1,4,9,21,5,37,35
1,0,7,4,26,1,4,8,0,2,36,23
1,0,7,0,25,1,4,8,57,1,30,30
1,0,5,1,26,1,4,8,12,5,47,52
1,0,7,2,29,1,4,7,51,5,25,45
1,0,2,6,27,1,4,9,40,2,36,48
1,0,1,4,26,1,4,7,26,5,30,49
1,0,7,3,28,1,4,8,32,3,53,41
1,0,0,8,26,1,4,7,6,1,31,20
1,0,6,5,26,1,4,7,47,5,24,47
1,0,7,5,25,1,4,12,6,5,38,30
1,0,1,4,28,1,4,12,46,5,37,47
1,0,4,1,26,1,4,12,57,4,21,40
1,0,0,0,29,1,4,13,28,4,28,45
1,0,3,0,26,1,4,12,11,4,39,47
1,0,1,0,25,1,4,13,2,1,47,28
1,0,5,0,27,1,4,12,56,3,48,45
1,0,1,0,29,1,4,12,46,2,21,24
1,0,2,6,28,1,4,12,59,4,46,23
1,0,6,2,27,1,4,12,10,2,22,39
1,0,7,0,25,2,5,17,38,2,30,33
1,0,2,7,29,2,5,18,57,2,45,40
1,0,0,9,26,2,5,18,54,1,52,38
1,0,2,4,27,2,5,18,38,5,51,28
1,0,6,6,29,2,5,17,15,4,42,22
1,0,3,9,26,2,5,19,3,3,30,21
1,0,0,5,28,2,5,17,47,3,49,48
1,0,3,7,29,2,5,19,38,4,44,51
1,0,7,4,29,2,5,17,25,1,37,48
1,0,0,8,28,2,5,19,6,1,49,41
1,0,4,4,26,2,5,17,27,3,27,23
1,0,1,6,27,2,5,18,55,5,22,37
1,0,3,5,28,2,5,18,47,4,26,28
1,0,0,9,29,2,5,18,26,3,35,28
1,0,4,8,25,2,5,19,9,4,54,52
1,0,5,2,27,2,5,19,19,3,37,32
1,0,7,10,26,2,5,19,2,2,33,28
1,0,3,5,25,2,5,19,24,4,22,34
1,0,0,6,27,2,5,18,55,3,33,48
1,0,1,2,29,2,5,17,29,5,53,48
1,0,2,7,26,2,5,8,42,4,35,24
1,0,0,1,26,2,5,9,24,2,35,50
1,0,5,8,25,2,5,7,32,5,43,43
1,0,7,5,28,2,5,8,28,1,45,51
1,0,1,2,25,2,5,8,23,2,40,30
1,0,4,7,26,2,5,7,58,1,31,29
1,0,0,7,29,2,5,9,30,2,39,36
1,0,2,1,29,2,5,7,33,5,26,33
1,0,1,6,29,2,5,8,58,1,42,43
1,0,2,8,25,2,5,7,35,2,33,31
1,0,0,2,27,2,5,9,50,2,29,22
1,0,3,7,25,2,5,9,26,4,32,34
1,0,6,0,29,2,5,7,5,1,35,32
1,0,0,6,25,2,5,7,22,3,31,44
1,0,7,10,29,2,5,7,50,3,46,43
1,0,2,8,25,2,5,7,39,1,30,53
1,0,5,1,27,2,5,7,42,4,51,44
1,0,4,6,27,2,5,7,59,3,32,52
1,0,2,3,27,2,5,8,23,5,34,27
1,0,0,6,29,2,5,9,20,1,26,40
1,0,5,3,28,2,5,13,43,2,34,39
1,0,5,0,25,2,5,13,53,5,50,53
1,0,7,4,29,2,5,12,28,1,37,34
1,0,1,2,26,2,5,13,31,3,49,43
1,0,6,10,28,2,5,12,49,5,31,53
1,0,0,7,29,2,5,13,18,3,38,44
1,0,3,0,26,2,5,12,21,3,25,30
1,0,3,5,29,2,5,13,56,4,52,41
1,0,0,1,25,2,5,13,27,5,24,48
1,0,2,0,29,2,5,13,22,2,32,32
1,0,1,0,27,2,4,19,11,2,46,24
1,0,2,2,29,2,4,18,28,4,33,35
1,0,1,5,28,2,4,17,6,4,50,53
1,0,2,6,27,2,4,17,12,4,29,53
1,0,2,9,26,2,4,19,16,5,49,36
1,0,6,10,27,2,4,19,37,5,31,33
1,0,6,10,26,2,4,17,14,5,47,48
1,0,6,8,29,2,4,18,23,4,31,23
1,0,4,1,25,2,4,17,5,2,22,28
1,0,4,6,25,2,4,18,9,4,53,30
1,0,3,6,26,2,4,19,32,2,41,21
1,0,2,5,25,2,4,17,2,2,45,33
1,0,1,10,25,2,4,18,6,3,46,34
1,0,4,0,28,2,4,18,56,3,46,24
1,0,5,3,28,2,4,19,6,4,45,25
1,0,1,1,27,2,4,18,11,2,32,36
1,0,0,8,27,2,4,19,20,3,38,25
1,0,6,7,27,2,4,18,0,4,44,42
1,0,0,1,28,2,4,18,10,1,35,39
1,0,3,5,25,2,4,18,8,5,49,37
1,0,1,4,26,2,4,8,11,3,27,44
1,0,1,9,29,2,4,7,44,4,44,35
1,0,4,9,27,2,4,7,58,4,29,29
1,0,0,4,26,2,4,9,0,4,42,41
1,0,3,6,25,2,4,8,52,1,47,28
1,0,1,9,28,2,4,8,0,1,40,50
1,0,6,6,27,2,4,7,2,2,51,34
1,0,7,4,28,2,4,8,36,5,30,28
1,0,4,9,25,2,4,7,58,4,52,27
1,0,3,7,29,2,4,7,50,4,28,36
1,0,5,8,25,2,4,7,14,1,45,38
1,0,4,2,28,2,4,7,7,5,24,27
1,0,3,3,29,2,4,7,31,1,40,43
1,0,0,5,28,2,4,8,10,5,30,21
1,0,0,9,26,2,4,9,41,2,32,38
1,0,4,7,26,2,4,9,29,3,26,43
1,0,4,4,25,2,4,7,1,1,37,21
1,0,6,5,26,2,4,8,37,1,45,44
1,0,3,8,29,2,4,8,1,3,23,35
1,0,7,6,25,2,4,7,14,2,36,22
1,0,6,10,25,2,4,13,37,5,31,21
1,0,2,7,26,2,4,13,48,5,54,27
1,0,2,9,28,2,4,12,21,3,21,38
1,0,5,8,29,2,4,13,11,2,35,47
1,0,3,6,25,2,4,12,45,5,34,52
1,0,7,7,29,2,4,13,3,2,32,36
1,0,3,1,29,2,4,12,34,4,42,43
1,0,5,1,29,2,4,12,32,5,41,27
1,0,3,7,26,2,4,13,53,1,26,23
1,0,5,9,25,2,4,12,22,5,36,21
1,0,1,0,27,2,4,19,11,2,46,24
1,0,2,2,29,2,4,18,28,4,33,35
1,0,1,5,28,2,4,17,6,4,50,53
1,0,2,6,27,2,4,17,12,4,29,53
1,0,2,9,26,2,4,19,16,5,49,36
1,0,6,10,27,2,4,19,37,5,31,33
1,0,6,10,26,2,4,17,14,5,47,48
1,0,6,8,29,2,4,18,23,4,31,23
1,0,4,1,25,2,4,17,5,2,22,28
1,0,4,6,25,2,4,18,9,4,53,30
1,0,3,6,26,2,4,19,32,2,41,21
1,0,2,5,25,2,4,17,2,2,45,33
1,0,1,10,25,2,4,18,6,3,46,34
1,0,4,0,28,2,4,18,56,3,46,24
1,0,5,3,28,2,4,19,6,4,45,25
1,0,1,1,27,2,4,18,11,2,32,36
1,0,0,8,27,2,4,19,20,3,38,25
1,0,6,7,27,2,4,18,0,4,44,42
1,0,0,1,28,2,4,18,10,1,35,39
1,0,3,5,25,2,4,18,8,5,49,37
1,0,1,4,26,2,4,8,11,3,27,44
1,0,1,9,29,2,4,7,44,4,44,35
1,0,4,9,27,2,4,7,58,4,29,29
1,0,0,4,26,2,4,9,0,4,42,41
1,0,3,6,25,2,4,8,52,1,47,28
1,0,1,9,28,2,4,8,0,1,40,50
1,0,6,6,27,2,4,7,2,2,51,34
1,0,7,4,28,2,4,8,36,5,30,28
1,0,4,9,25,2,4,7,58,4,52,27
1,0,3,7,29,2,4,7,50,4,28,36
1,0,5,8,25,2,4,7,14,1,45,38
1,0,4,2,28,2,4,7,7,5,24,27
1,0,3,3,29,2,4,7,31,1,40,43
1,0,0,5,28,2,4,8,10,5,30,21
1,0,0,9,26,2,4,9,41,2,32,38
1,0,4,7,26,2,4,9,29,3,26,43
1,0,4,4,25,2,4,7,1,1,37,21
1,0,6,5,26,2,4,8,37,1,45,44
1,0,3,8,29,2,4,8,1,3,23,35
1,0,7,6,25,2,4,7,14,2,36,22
1,0,6,10,25,2,4,13,37,5,31,21
1,0,2,7,26,2,4,13,48,5,54,27
1,0,2,9,28,2,4,12,21,3,21,38
1,0,5,8,29,2,4,13,11,2,35,47
1,0,3,6,25,2,4,12,45,5,34,52
1,0,7,7,29,2,4,13,3,2,32,36
1,0,3,1,29,2,4,12,34,4,42,43
1,0,5,1,29,2,4,12,32,5,41,27
1,0,3,7,26,2,4,13,53,1,26,23
1,0,5,9,25,2,4,12,22,5,36,21
1,0,6,1,25,3,5,19,32,5,54,35
1,0,5,6,26,3,5,17,36,2,35,31
1,0,5,7,28,3,5,17,5,3,39,52
1,0,3,8,27,3,5,18,14,2,46,39
1,0,1,2,26,3,5,17,27,3,40,34
1,0,7,4,26,3,5,19,7,1,52,24
1,0,6,1,27,3,5,19,11,3,27,36
1,0,5,3,26,3,5,18,29,1,40,46
1,0,7,4,26,3,5,18,31,4,28,27
1,0,3,6,25,3,5,17,50,1,44,39
1,0,7,9,25,3,5,18,24,5,44,52
1,0,7,8,28,3,5,19,37,1,39,23
1,0,1,6,28,3,5,19,24,5,44,37
1,0,3,9,29,3,5,18,59,4,23,52
1,0,5,8,25,3,5,19,35,2,44,26
1,0,5,3,27,3,5,18,40,1,33,32
1,0,4,7,29,3,5,19,11,5,42,39
1,0,3,9,29,3,5,18,38,3,29,47
1,0,4,7,27,3,5,18,30,2,45,31
1,0,3,5,29,3,5,17,19,5,22,29
1,0,1,6,25,3,5,9,22,5,41,48
1,0,6,5,29,3,5,8,55,1,34,51
1,0,0,0,28,3,5,9,38,3,53,50
1,0,5,7,27,3,5,9,13,2,33,51
1,0,4,5,28,3,5,7,2,1,33,27
1,0,4,10,28,3,5,8,49,4,37,31
1,0,5,9,29,3,5,9,46,1,26,44
1,0,7,1,26,3,5,7,50,4,37,36
1,0,7,9,28,3,5,8,18,5,49,50
1,0,5,3,29,3,5,7,33,5,40,24
1,0,3,10,27,3,5,9,25,5,21,31
1,0,1,1,29,3,5,9,52,5,24,35
1,0,2,6,25,3,5,7,7,2,48,52
1,0,5,8,29,3,5,9,0,1,22,39
1,0,7,1,27,3,5,7,57,5,31,26
1,0,0,10,27,3,5,9,2,2,45,27
1,0,3,4,29,3,5,9,42,4,46,35
1,0,2,8,27,3,5,7,6,4,40,43
1,0,6,7,25,3,5,7,18,3,26,51
1,0,1,9,25,3,5,9,35,4,52,47
1,0,5,1,27,3,5,13,18,1,37,34
1,0,7,8,25,3,5,13,8,5,31,23
1,0,4,0,25,3,5,13,26,1,24,23
1,0,1,8,28,3,5,13,3,2,28,23
1,0,1,8,28,3,5,12,53,1,54,34
1,0,1,4,29,3,5,12,18,3,39,53
1,0,5,3,26,3,5,13,53,2,47,52
1,0,7,7,28,3,5,12,37,1,50,49
1,0,0,8,29,3,5,13,18,2,24,22
1,0,6,2,29,3,5,12,7,1,42,38
1,0,7,1,27,3,4,18,39,4,31,25
1,0,0,1,28,3,4,17,22,4,49,48
1,0,6,1,27,3,4,18,43,1,23,51
1,0,5,9,25,3,4,19,13,2,53,40
1,0,1,10,29,3,4,17,45,1,27,35
1,0,0,0,26,3,4,18,52,5,33,25
1,0,2,10,25,3,4,17,15,2,46,35
1,0,6,6,28,3,4,18,11,2,47,33
1,0,6,1,25,3,4,17,21,3,38,36
1,0,4,2,28,3,4,19,1,1,50,51
1,0,6,6,28,3,4,18,34,5,37,43
1,0,1,9,25,3,4,17,48,2,49,31
1,0,0,2,27,3,4,19,23,3,27,39
1,0,4,6,29,3,4,19,59,1,26,47
1,0,4,10,28,3,4,17,56,1,53,44
1,0,5,3,25,3,4,18,47,3,27,37
1,0,7,8,26,3,4,17,13,3,45,29
1,0,3,7,28,3,4,19,9,5,51,51
1,0,2,5,29,3,4,19,10,2,26,54
1,0,0,3,27,3,4,17,50,3,32,37
1,0,3,0,26,3,4,9,3,5,28,21
1,0,4,10,27,3,4,8,35,2,32,23
1,0,3,3,29,3,4,8,19,2,30,21
1,0,4,9,28,3,4,9,11,5,35,51
1,0,7,7,27,3,4,8,42,5,49,36
1,0,5,5,25,3,4,9,52,3,54,48
1,0,2,2,25,3,4,9,2,4,53,39
1,0,1,3,28,3,4,7,49,5,39,32
1,0,5,10,27,3,4,7,14,1,27,37
1,0,6,6,29,3,4,9,16,3,25,34
1,0,7,10,25,3,4,7,14,3,35,38
1,0,4,9,25,3,4,7,44,4,47,40
1,0,5,6,28,3,4,8,58,1,43,32
1,0,5,8,26,3,4,9,53,3,42,39
1,0,3,6,29,3,4,7,51,1,52,37
1,0,7,9,27,3,4,7,10,5,30,46
1,0,3,0,25,3,4,8,3,1,26,51
1,0,4,1,27,3,4,8,14,3,21,42
1,0,7,7,26,3,4,8,12,3,48,51
1,0,6,10,29,3,4,8,38,5,30,54
1,0,3,3,26,3,4,13,16,3,42,32
1,0,7,6,28,3,4,13,0,1,44,42
1,0,6,0,26,3,4,12,2,3,44,35
1,0,6,9,26,3,4,12,6,5,39,48
1,0,3,5,26,3,4,13,33,2,52,47
1,0,0,3,25,3,4,12,35,5,25,27
1,0,7,5,29,3,4,12,11,1,39,48
1,0,1,3,26,3,4,13,20,2,28,43
1,0,6,8,26,3,4,12,37,3,36,27
1,0,2,2,26,3,4,13,7,4,25,31
1,0,7,1,27,3,4,18,39,4,31,25
1,0,0,1,28,3,4,17,22,4,49,48
1,0,6,1,27,3,4,18,43,1,23,51
1,0,5,9,25,3,4,19,13,2,53,40
1,0,1,10,29,3,4,17,45,1,27,35
1,0,0,0,26,3,4,18,52,5,33,25
1,0,2,10,25,3,4,17,15,2,46,35
1,0,6,6,28,3,4,18,11,2,47,33
1,0,6,1,25,3,4,17,21,3,38,36
1,0,4,2,28,3,4,19,1,1,50,51
1,0,6,6,28,3,4,18,34,5,37,43
1,0,1,9,25,3,4,17,48,2,49,31
1,0,0,2,27,3,4,19,23,3,27,39
1,0,4,6,29,3,4,19,59,1,26,47
1,0,4,10,28,3,4,17,56,1,53,44
1,0,5,3,25,3,4,18,47,3,27,37
1,0,7,8,26,3,4,17,13,3,45,29
1,0,3,7,28,3,4,19,9,5,51,51
1,0,2,5,29,3,4,19,10,2,26,54
1,0,0,3,27,3,4,17,50,3,32,37
1,0,3,0,26,3,4,9,3,5,28,21
1,0,4,10,27,3,4,8,35,2,32,23
1,0,3,3,29,3,4,8,19,2,30,21
1,0,4,9,28,3,4,9,11,5,35,51
1,0,7,7,27,3,4,8,42,5,49,36
1,0,5,5,25,3,4,9,52,3,54,48
1,0,2,2,25,3,4,9,2,4,53,39
1,0,1,3,28,3,4,7,49,5,39,32
1,0,5,10,27,3,4,7,14,1,27,37
1,0,6,6,29,3,4,9,16,3,25,34
1,0,7,10,25,3,4,7,14,3,35,38
1,0,4,9,25,3,4,7,44,4,47,40
1,0,5,6,28,3,4,8,58,1,43,32
1,0,5,8,26,3,4,9,53,3,42,39
1,0,3,6,29,3,4,7,51,1,52,37
1,0,7,9,27,3,4,7,10,5,30,46
1,0,3,0,25,3,4,8,3,1,26,51
1,0,4,1,27,3,4,8,14,3,21,42
1,0,7,7,26,3,4,8,12,3,48,51
1,0,6,10,29,3,4,8,38,5,30,54
1,0,3,3,26,3,4,13,16,3,42,32
1,0,7,6,28,3,4,13,0,1,44,42
1,0,6,0,26,3,4,12,2,3,44,35
1,0,6,9,26,3,4,12,6,5,39,48
1,0,3,5,26,3,4,13,33,2,52,47
1,0,0,3,25,3,4,12,35,5,25,27
1,0,7,5,29,3,4,12,11,1,39,48
1,0,1,3,26,3,4,13,20,2,28,43
1,0,6,8,26,3,4,12,37,3,36,27
1,0,2,2,26,3,4,13,7,4,25,31
1,0,0,5,27,1,5,17,15,3,27,23
1,0,6,10,28,1,5,13,1,3,14,18
1,0,0,4,25,1,5,17,40,4,22,8
1,0,1,4,28,1,5,16,16,5,6,6
1,0,5,4,25,1,5,16,53,4,23,5
1,0,3,9,29,1,5,16,5,4,26,10
1,0,6,3,25,1,5,16,1,5,23,11
1,0,4,2,27,1,5,15,7,1,9,15
1,0,1,6,29,1,5,16,42,1,14,21
1,0,4,4,29,1,5,13,3,2,20,24
1,0,5,1,29,1,5,15,25,3,18,11
1,0,5,5,26,1,5,15,23,3,16,14
1,0,4,9,27,1,5,16,51,1,19,28
1,0,5,3,25,1,5,14,18,1,16,19
1,0,4,2,28,1,5,14,12,3,22,16
1,0,3,4,28,1,5,14,57,5,17,24
1,0,2,6,26,1,5,15,29,4,10,9
1,0,3,0,25,1,5,17,48,5,16,19
1,0,7,5,27,1,5,14,1,2,12,5
1,0,3,1,25,1,5,16,9,5,6,13
1,0,6,6,25,1,5,22,14,5,29,29
1,0,2,2,26,1,5,23,30,1,10,19
1,0,1,2,28,1,5,22,51,4,12,22
1,0,0,1,25,1,5,23,42,2,5,26
1,0,5,3,26,1,5,22,58,2,10,7
1,0,1,2,28,1,5,23,24,4,18,26
1,0,1,8,25,1,5,22,4,5,27,27
1,0,0,2,26,1,5,21,33,3,16,16
1,0,5,10,26,1,5,21,26,4,7,20
1,0,0,8,29,1,5,21,54,5,29,17
1,0,5,0,27,1,5,23,52,3,20,17
1,0,2,3,25,1,5,22,42,2,10,15
1,0,0,2,28,1,5,21,39,1,21,29
1,0,5,5,28,1,5,23,45,1,20,6
1,0,5,6,27,1,5,22,38,2,24,26
1,0,7,8,26,1,5,23,13,2,29,14
1,0,2,7,28,1,5,21,51,5,10,12
1,0,4,4,29,1,5,21,41,1,18,15
1,0,4,7,26,1,5,22,12,4,6,8
1,0,1,8,25,1,5,22,9,4,8,22
1,0,3,10,26,1,5,1,24,2,25,29
1,0,5,3,25,1,5,5,34,2,6,8
1,0,1,9,26,1,5,4,50,2,16,8
1,0,1,0,29,1,5,6,58,2,26,12
1,0,7,0,29,1,5,0,42,3,7,19
1,0,1,0,27,1,5,2,46,5,14,22
1,0,6,2,26,1,5,3,2,1,29,8
1,0,3,8,26,1,5,3,30,4,17,12
1,0,3,3,29,1,5,1,56,3,19,10
1,0,0,7,26,1,5,6,7,4,21,14
1,0,2,0,27,1,2,16,33,4,27,17
1,0,6,10,27,1,2,16,11,4,14,23
1,0,5,10,27,1,2,15,13,5,23,29
1,0,2,2,26,1,2,16,13,1,29,23
1,0,3,1,28,1,2,13,48,3,6,7
1,0,3,1,27,1,2,16,23,3,8,14
1,0,7,8,27,1,2,14,41,3,25,14
1,0,1,1,28,1,2,15,15,5,16,24
1,0,0,0,28,1,2,16,37,3,15,17
1,0,7,5,26,1,2,14,35,4,18,13
1,0,3,10,28,1,2,15,47,2,12,15
1,0,1,8,29,1,2,13,39,1,18,8
1,0,4,4,25,1,2,14,32,3,29,29
1,0,1,8,28,1,2,16,51,2,19,19
1,0,3,1,28,1,2,17,2,1,20,22
1,0,0,10,28,1,2,16,14,2,22,8
1,0,2,8,27,1,2,17,50,5,7,30
1,0,3,8,26,1,2,13,32,3,7,29
1,0,2,8,25,1,2,17,29,4,10,10
1,0,0,5,26,1,2,14,57,5,20,29
1,0,3,8,26,1,2,21,5,1,9,13
1,0,5,9,25,1,2,21,39,5,17,26
1,0,1,8,26,1,2,22,6,2,16,8
1,0,7,10,28,1,2,23,12,4,6,11
1,0,5,0,26,1,2,22,24,1,17,17
1,0,0,1,28,1,2,22,34,2,5,26
1,0,3,10,28,1,2,23,19,1,16,22
1,0,4,7,27,1,2,22,6,3,10,29
1,0,6,3,25,1,2,22,25,1,29,29
1,0,3,4,27,1,2,23,27,1,26,7
1,0,2,6,28,1,2,23,54,2,14,5
1,0,0,10,26,1,2,21,44,4,16,9
1,0,4,8,25,1,2,21,42,1,19,5
